@RELATION STAR-BE-O

@ATTRIBUTE name STRING
@ATTRIBUTE max NUMERIC
@ATTRIBUTE width NUMERIC
@ATTRIBUTE mad NUMERIC
@ATTRIBUTE grp {be,o}

@DATA

10_cas	-0.177803443374	35.9515035325	0.0143429639152 	 be
11_cyg	0.686895666289	4.72882351902	0.0128238750145 	 be
1342_cyg	0.689988251446	5.741887323	0.00552331472053 	 be
14_lac	-0.174337706721	3.72794825325	0.0128318415521 	 be
17_tau	-0.163989601614	18.8610713065	0.00448061082872 	 be
20_vul	1.39094657198	4.27973019048	0.0104697577135 	 be
23_tau	-0.0981594356423	1594.64824684	0.0103764376517 	 be
25_cyg	-0.119845743758	17.7586909939	0.013592336911 	 be
25_ori	1.60744127955	6.471459876	0.00974873821895 	 be
25_tau	0.799163669711	3.28293374511	0.00324086740902 	 be
28_cyg	0.0750662606644	6.78930286047	0.0107169144789 	 be
4_aql	-0.124762934314	1873.99075992	0.00495512358361 	 be
4_her	0.273392627773	6.14564038096	0.00514929542914 	 be
59_cyg	0.787825954107	7.19818591821	0.00674084143648 	 be
60_cyg	0.674886358943	8.35205196126	0.00722762154741 	 be
60cyg	0.530306202264	7.99590535775	0.00649582953492 	 be
6_cep	3.65692580123	4.49119952793	0.0156497553875 	 be
88_her	0.656283147392	8.30535551666	0.0131077728666 	 be
beta_lyr	1.43978715063	7.01479972935	0.0137905465792 	 be
betalyr	1.38897805712	6.4290235804	0.0130011127676 	 be
bet_cyg_b	0.551598117213	3.88040624792	0.00988398061488 	 be
bet_lyr	2.6174319445	6.33759737649	0.0158828731177 	 be
bk_cam	1.78646158333	5.54620154989	0.00774610797658 	 be
em_cep	-0.114925226743	9.48956700658	0.0100427406057 	 be
eps_cas	-0.362725911626	6.15143738932	0.00645687685565 	 be
eta_tau	0.780916470897	3.19428346733	0.0106647626311 	 be
ew_lac	2.24704660818	7.14906566531	0.0127218702988 	 be
ffaqr	0.118092564387	-3.56348937566	0.0281295046303 	 be
fw_cma	2.66911700137	2.58749499965	0.0184744698113 	 be
gama_cas	3.31136902836	5.28648872729	0.00884806375418 	 be
gam_cas	3.3707991877	5.2843378878	0.00899945483045 	 be
gamcas	2.9369242509	5.3634314067	0.0114439745636 	 be
gamma_cas	3.4443641006	5.28097749777	0.0136124498503 	 be
gammacas	3.49651789641	5.27266774771	0.0102498852251 	 be
hd14818	0.104820193057	-72.3303409411	0.00582614286239 	 be
hd_162428	-0.367807716973	7.25625709007	0.0146957264538 	 be
hd_168957	-0.394701648501	6.83628218964	0.00585421087133 	 be
hd_171406	-0.298696618128	8.92271371076	0.0122368632093 	 be
hd_171780	0.533801084912	6.04884721759	0.0161062577921 	 be
hd175511	0.280432912951	4.78911774454	0.00984178144086 	 be
hd_175863	-0.261703575615	8.13410038681	0.00567983465631 	 be
hd189689	-0.178726709656	15.0696672402	0.00689466019961 	 be
hd190944	6.91761474121	4.24234378822	0.0156290404798 	 be
hd_193182	1.68616079605	6.9192041941	0.0185186471793 	 be
hd195554	0.167478173644	3.02187442781	0.015201530778 	 be
hd_198478	0.0640552990863	16.9203614406	0.0126381153224 	 be
hd198478	0.126271475991	5.02242508206	0.00848654455025 	 be
hd_199218	1.6506934235	5.24192566663	0.0135989825567 	 be
hd_203374	5.01432779044	4.65111828722	0.0135867647296 	 be
hd205551	0.316921070572	2.50113517536	0.00909773349625 	 be
hd206267	-0.17002156084	6.11268254875	0.0105758827508 	 be
hd_206773	0.386485993056	11.093684926	0.00495940610448 	 be
hd206773	0.389462263222	10.7791614073	0.00960455488782 	 be
hd_207329	0.416201301344	4.513357791	0.010588022914 	 be
hd_208440	-0.29418278753	5.91554442063	0.00594915697081 	 be
hd_208682	-0.217745171649	7.86757737278	0.0102326172005 	 be
hd_216057	-0.218388503498	10.7092035952	0.0131055678968 	 be
hd_21641	0.952972360799	3.12852628904	0.0099840901697 	 be
hd_221692	1.74728171469	4.61027367423	0.00346849917267 	 be
hd_23642	-0.466813228675	9.82590211976	0.00897322938407 	 be
hd_4931	-0.451272222835	7.02474905141	0.011757198162 	 be
hd_7720	-0.193097869559	3.75809388833	0.0147494672015 	 be
hip_1036	2.19512494318	4.60008820089	0.0174502448479 	 be
hip_117928	3.00224173155	6.11202714899	0.0108873500574 	 be
hip_3383	1.23249120369	3.42539775339	0.023351606888 	 be
hip_3709	0.54384015021	3.97509687645	0.0158442460406 	 be
hr_177	-0.277858408065	2.60205501242	0.0207088881822 	 be
hr_449	0.191227018527	3.50418676466	0.0104127047193 	 be
iot_lyr	-0.277087854205	8.24023965623	0.0114506140663 	 be
kap_dra	1.96811403925	4.89108958185	0.00453922262137 	 be
kappa_dra	1.85278971172	4.88580760246	0.0056750825748 	 be
k_dra	2.00457764967	4.90718241465	0.00586386870139 	 be
ks_cma	0.675041481697	4.15705621202	0.00674013134821 	 be
ky_and	0.099101387919	-1.90957576358	0.0101677471309 	 be
lam_cyg	-0.294219157904	10.0055929306	0.00985890470537 	 be
ot_gem	0.682197329052	3.83782628039	0.00617702177578 	 be
rx_cas	1.45786516759	8.19348120453	0.0202971732871 	 be
the_crb	-0.32352562934	7.05274365079	0.0133846296813 	 be
theta_crb	-0.311803747529	5.12328349924	0.00908956805765 	 be
tyc4000	-0.277621273425	6.88778239848	0.0147988855742 	 be
ups_cyg	2.88918305174	4.34557260999	0.00709630504842 	 be
v1362_cyg	0.663293732672	5.51549109456	0.00767143332349 	 be
v1362cyg	0.49672156184	6.66943296718	0.0126456228602 	 be
v2119_cyg	0.763347233119	6.87556188901	0.00956193176631 	 be
v2120_cyg	2.80944599499	4.13415845889	0.00602314981185 	 be
v2136_cyg	0.47440058067	6.85246270698	0.00713983154661 	 be
v2148_cyg	-0.260712299632	2.74983304552	0.0046910840119 	 be
v2155_cyg	2.954548586	4.94040454254	0.00837659112718 	 be
v2162_cyg	0.703049729981	7.62159260192	0.0100320071488 	 be
v357_lac	2.35527546493	4.87796086076	0.0110790935548 	 be
v378_pup	4.85803793996	4.86274249691	0.0126901702905 	 be
v380_cep	6.15053884405	5.17409638296	0.0073130875708 	 be
v_407_cyg	97.8677809278	4.47417047263	0.133910901231 	 be
v407_cyg	46.4193785139	-3.17575665517	0.107198832402 	 be
v421_cep	0.111081336554	8.0828600543	0.00812975572187 	 be
v4409_sgr	0.725959275873	5.6896913813	0.0209741017652 	 be
v_448_cyg	-0.115815797984	8.53871775812	0.00823745135529 	 be
v448_cyg	-0.18773911436	4.37615577148	0.00659649271461 	 be
v448cyg	-0.0682997540204	6.92309825083	0.00977636917362 	 be
v558_lyr	2.23668814342	5.77910418132	0.0158698584009 	 be
v568cyg	1.1309405101	-3.11089840009	0.0101086400385 	 be
v649_cas	-0.255475058785	6.62232398548	0.00533491338131 	 be
v649cas	-0.255734644499	6.39419917765	0.00531558626936 	 be
v742_cas	0.88973899667	5.99250084474	0.00679165070645 	 be
v744_her	0.553988043765	8.53278887385	0.0101633158675 	 be
v771_cas	2.88375165568	5.36465334784	0.00986209566466 	 be
v817_cas	0.866049503836	5.43387347782	0.0126280506245 	 be
v_923_aql	0.72647390969	6.83660296634	0.0148220507967 	 be
v923_aql	0.993201902937	2.71540287551	0.023357100491 	 be
v_407_cyg	97.8677809278	4.47417047263	0.133910901231 	 be
68_u_her	-0.329624239599	7.21645841617	0.00578614215853 	 o
beta_cas	-0.470597745851	5.78663263875	0.0140386075816 	 o
bet_cep	-0.188429755297	3.32305145663	0.00240695279612 	 o
bw_boo	-0.479922362634	8.78240030957	0.0060794656883 	 o
bwboo	-0.495072590224	8.53479109338	0.00650549118815 	 o
cq_uma	-0.535366818047	9.580084617	0.00788028832577 	 o
del_cep	-0.412465161806	4.31578852074	0.0146702310326 	 o
_delta_cep	-0.495611285366	4.6420310903	0.0134306523497 	 o
delta_cep	-0.360323058123	3.50391199025	0.0211785259243 	 o
di_her	-0.359676028832	8.48006482115	0.00734687084584 	 o
ee_dra	-0.391516257871	7.81123700675	0.00691098167616 	 o
eta_ori	-0.231858957812	7.79457624627	0.00404276176409 	 o
gsc4288-0186	-0.469690797712	9.68676044829	0.00576326111607 	 o
gsc_4288-186	-0.448645197041	10.2579188606	0.00687033720683 	 o
hd_147394	-0.383875505608	7.24064804239	0.00867685447919 	 o
hd147394	-0.399490695064	7.02410698091	0.00694441928521 	 o
hd224014	-0.104625412733	2.43505194401	0.00592610230901 	 o
hd_224544	-0.227025139195	7.02128607941	0.0119457127326 	 o
hd91316	-0.228604041202	4.23571343398	0.00610570679604 	 o
hip5659	-0.425942308021	6.87964874221	0.010220133411 	 o
hip98728	-0.480797928917	5.92767902842	0.0107625199587 	 o
hr2521	-0.325562482665	9.81165893897	0.00491389749018 	 o
hr_2659	-0.349971526954	11.9258784114	0.0058694119809 	 o
hr2659	-0.364222157367	12.1149016199	0.00559633136276 	 o
hr_6906	-0.431792537337	9.63425696689	0.00777053470231 	 o
lam_eri	-0.193836999278	7.37994866591	0.0134980286166 	 o
lt_cma	-0.324762726741	9.64962434061	0.00562335462441 	 o
omi_and	-0.368230416768	2.27555676863	0.0056412340377 	 o
r_cas	3.47524594773	-18.9085826753	0.393873088864 	 o
rho_aur	-0.373794227161	7.64632012958	0.00988438758436 	 o
rho_leo	-0.0917261694104	4.50208937374	0.00339572805228 	 o
