test.fit,18.4143104553,6.58715057373,0.985390663147
spSpec-54534-2870-225.fit,33.3348007202,6.7287979126,1.60389709473
spSpec-54583-2861-624.fit,17.7630004883,8.48050689697,5.87600708008
spSpec-54583-2861-624.fit,17.7630004883,8.48050689697,5.87600708008
