@RELATION STAR-B-BE

@ATTRIBUTE jh NUMERIC
@ATTRIBUTE hk NUMERIC
@ATTRIBUTE jk NUMERIC
@ATTRIBUTE grp {b,be}


@DATA
0.018000126,0.20300007,0.2210002,be
0.6949997,0.30700016,1.0019999,be
-0.05099964,0.022999763,-0.027999878,be
0.001999855,0.0880003,0.09000015,be
-0.0029997826,0.001999855,-9.999275E-4,be
0.0089998245,0.07700014,0.085999966,be
-0.006000042,0.171,0.16499996,be
0.035999298,0.0710001,0.1069994,be
-0.046000004,0.10200024,0.056000233,be
0.08699989,0.031999588,0.11899948,be
0.283,0.19099998,0.47399998,be
0.049000263,0.119999886,0.16900015,be
-0.204,0.1500001,-0.0539999,be
-0.08199978,-0.02699995,-0.10899973,be
0.026999474,0.018000603,0.045000076,be
0.049999714,0.19000006,0.23999977,be
0.06000042,0.07800007,0.13800049,be
0.017999649,0.22500038,0.24300003,be
-0.10199976,0.03700018,-0.06499958,be
0.022000313,0.1079998,0.13000011,be
0.14400005,0.22700024,0.3710003,be
-0.0029997826,0.106999874,0.10400009,be
-0.03799963,0.039000034,0.0010004044,be
-0.021999836,0.04799986,0.026000023,be
-0.04799986,0.007999897,-0.03999996,be
0.37300014,0.1619997,0.53499985,be
0.06800032,0.26200008,0.3300004,be
0.017000198,0.034000397,0.051000595,be
-0.09599972,0.039000034,-0.056999683,be
-0.006000042,0.25199986,0.24599981,be
-0.072999954,0.016000748,-0.056999207,be
0.06700039,0.24399996,0.31100035,be
0.1970005,0.26199913,0.45899963,be
-0.10299969,0.045999527,-0.05700016,be
0.015000343,0.28999996,0.3050003,be
-0.0029997826,0.03999996,0.03700018,be
-9.999275E-4,0.0,-9.999275E-4,be
-0.08799982,0.03700018,-0.05099964,be
-0.08099985,0.09500027,0.014000416,be
0.013000488,0.119999886,0.13300037,be
0.1329999,0.0630002,0.1960001,be
0.012000084,0.08799982,0.099999905,be
0.1329999,0.26999998,0.40299988,be
-0.09400034,0.04300022,-0.05100012,be
0.020999908,0.035000324,0.056000233,be
0.019000053,0.0909996,0.10999966,be
0.020000458,0.14900017,0.16900063,be
-0.07400036,0.031000137,-0.04300022,be
-0.09899998,0.06799984,-0.031000137,be
-0.029000282,0.03700018,0.007999897,be
0.10300064,0.110999584,0.21400023,be
0.0630002,0.13599968,0.19899988,be
0.010000229,0.031000137,0.041000366,be
-0.06399965,-0.019000053,-0.082999706,be
0.005999565,0.15299988,0.15899944,be
0.05100012,0.17600012,0.22700024,be
-0.013000011,0.10999966,0.096999645,be
-0.04099989,9.999275E-4,-0.03999996,be
0.03000021,0.12599993,0.15600014,be
-0.09200001,-0.031999588,-0.123999596,be
0.013000011,0.29400015,0.30700016,be
-0.12000036,-0.021999836,-0.1420002,be
0.072999954,0.12200022,0.19500017,be
9.999275E-4,0.08700037,0.0880003,be
-0.018000126,0.075000286,0.05700016,be
0.0539999,0.18900013,0.24300003,be
-0.07200003,-0.02699995,-0.09899998,be
-0.045000076,0.014000416,-0.03099966,be
0.020000458,-0.0030002594,0.017000198,be
0.16599989,0.3130002,0.4790001,be
0.099999905,0.22300005,0.32299995,be
0.021999836,0.034999847,0.056999683,be
-0.027000427,-0.05799961,-0.08500004,be
-0.062999725,-0.013999939,-0.076999664,be
0.125,0.11899948,0.24399948,be
-0.05700016,0.031000137,-0.026000023,be
0.45800018,0.21500015,0.67300034,be
-0.031999588,0.16499996,0.13300037,be
-0.08300018,0.19500017,0.11199999,be
-0.019000053,0.11899996,0.099999905,be
-0.0630002,0.059999943,-0.0030002594,be
-0.052999496,0.01499939,-0.038000107,be
0.024000168,0.21299982,0.23699999,be
0.13000011,0.26799965,0.39799976,be
0.1949997,0.25,0.4449997,be
0.09800005,0.14599991,0.24399996,be
-0.0149998665,0.10199976,0.08699989,be
0.5829997,0.112999916,0.6959996,be
-0.017999649,-0.01999998,-0.03799963,be
0.03999996,0.05100012,0.09100008,be
0.011000156,0.20300007,0.21400023,be
0.052000046,0.12100029,0.17300034,be
0.02300024,0.18199968,0.20499992,be
-0.035999775,0.11899996,0.08300018,be
-0.024000168,0.005999565,-0.018000603,be
-0.006000042,0.11399984,0.1079998,be
0.015000343,0.15899992,0.17400026,be
-0.021999836,0.048999786,0.02699995,be
-0.0030002594,0.012999535,0.009999275,be
0.03999996,0.21399975,0.2539997,be
0.0029997826,0.05499983,0.05799961,be
0.012000084,-0.028000116,-0.016000032,be
-9.999275E-4,0.03700018,0.03600025,be
0.6700001,0.2479999,0.918,be
-0.035999775,9.999275E-4,-0.034999847,be
-0.034999847,0.048999786,0.013999939,be
0.07600021,0.16899967,0.24499989,be
0.0149998665,0.16200018,0.17700005,be
-0.07800007,0.05000019,-0.027999878,be
-0.07200003,0.038000107,-0.03399992,be
-0.08000088,-0.005999565,-0.08600044,be
0.00399971,0.0,0.00399971,be
0.15799999,0.14899993,0.30699992,be
-0.07599974,0.013000011,-0.062999725,be
-0.10500002,0.07999992,-0.025000095,be
0.015999794,0.04699993,0.062999725,be
-0.01600027,0.20000029,0.18400002,be
0.1449995,0.119000435,0.26399994,be
-0.04099989,0.042999744,0.001999855,be
-0.02599907,0.033999443,0.008000374,be
0.34800005,0.12800026,0.4760003,be
0.16600037,0.24800014,0.4140005,be
0.77800035,0.9459996,1.724,be
-0.032000065,0.0029997826,-0.029000282,be
0.09300041,0.07800007,0.17100048,be
-0.019000053,0.058000565,0.03900051,be
0.16200018,0.31799984,0.48000002,be
0.4630003,0.5439997,1.007,be
-0.04400015,0.06699991,0.022999763,be
0.0720005,0.16399956,0.23600006,be
-0.0030002594,0.0,-0.0030002594,be
0.01099968,0.034000397,0.045000076,be
0.0010004044,0.020999908,0.022000313,be
-0.001999855,0.07200003,0.07000017,be
0.013999939,0.06799984,0.08199978,be
0.10000038,0.17399979,0.27400017,be
-0.09000015,0.2130003,0.123000145,be
0.03700018,0.19099998,0.22800016,be
0.032000065,0.13199997,0.16400003,be
0.013999939,0.024000168,0.038000107,be
0.17600012,0.07800007,0.2540002,be
-0.020999908,0.14100003,0.120000124,be
0.2720003,0.14799976,0.42000008,be
-0.0020003319,0.21000004,0.2079997,be
-0.022999763,0.018000126,-0.0049996376,be
0.020999908,-0.019000053,0.001999855,be
-0.08500004,0.08800006,0.003000021,be
0.1949997,0.22599983,0.42099953,be
0.0,0.06699991,0.06699991,be
-0.07700014,0.1420002,0.06500006,be
0.31599998,0.30100012,0.6170001,be
0.052000046,0.08899975,0.1409998,be
-0.06699991,0.069999695,0.0029997826,be
0.2540002,0.04300022,0.2970004,be
0.19200039,0.33900023,0.5310006,be
-0.031000137,0.069999695,0.038999557,be
-0.032000065,0.08400011,0.052000046,be
0.07499981,0.29799986,0.37299967,be
0.14499998,0.26099968,0.40599966,be
-0.07999992,0.03799963,-0.042000294,be
0.25699997,0.15199995,0.40899992,be
0.2249999,0.27799988,0.5029998,be
0.019000053,0.07000017,0.089000225,be
0.20199966,0.23099995,0.4329996,be
0.07999992,0.09800053,0.17800045,be
0.10100031,0.1369996,0.23799992,be
-0.062000275,0.055999756,-0.006000519,be
0.017000198,0.052999973,0.07000017,be
0.02699995,0.06699991,0.09399986,be
-0.032000065,0.032999992,9.999275E-4,be
-0.032000065,-0.26600003,-0.2980001,be
0.024999619,0.020999908,0.045999527,be
0.059999943,0.17700005,0.23699999,be
0.06500006,0.19399977,0.25899982,be
-0.017999649,0.03999996,0.022000313,be
0.20899963,0.17900038,0.388,be
0.20699978,0.27900028,0.48600006,be
0.009999275,0.027999878,0.037999153,be
-0.04799986,0.042000294,-0.005999565,be
-0.029000282,0.062000275,0.032999992,be
0.041999817,0.22600031,0.26800013,be
0.0089998245,0.021000862,0.030000687,be
0.023999691,0.11100006,0.13499975,be
0.06099987,0.15299988,0.21399975,be
-0.013999939,-0.0149998665,-0.028999805,be
0.041999817,0.015000343,0.05700016,be
0.0089998245,-0.012000084,-0.0030002594,be
0.14500046,0.2159996,0.36100006,be
-0.029000044,0.026000023,-0.003000021,be
0.061000347,0.16799974,0.22900009,be
0.045000076,0.11000061,0.15500069,be
-0.052000046,-0.0149998665,-0.06699991,be
0.32299995,0.34399986,0.6669998,be
0.08000016,-0.123000145,-0.042999983,be
-0.058000088,0.14400005,0.085999966,be
-0.031000137,0.085999966,0.05499983,be
-0.04300022,0.042000294,-9.999275E-4,be
-0.10400009,-0.027999878,-0.13199997,be
0.018999577,0.05300045,0.07200003,be
-0.065999985,0.03700018,-0.028999805,be
0.26900005,0.23799992,0.50699997,be
0.015000343,0.09200001,0.10700035,be
0.17800045,0.2539997,0.43200016,be
0.059000015,0.08799982,0.14699984,be
0.2550001,0.26399994,0.51900005,be
0.027000427,0.041999817,0.069000244,be
0.16100025,0.23899984,0.4000001,be
0.22900009,0.24100018,0.47000027,be
-0.13400006,-0.01699996,-0.15100002,be
0.025000095,0.017000198,0.042000294,be
-0.021999836,0.082999706,0.06099987,be
0.14499998,0.13899994,0.28399992,be
0.09100008,0.22300005,0.31400013,be
-0.027999878,0.09200001,0.06400013,be
0.07800007,0.12699986,0.20499992,be
0.06099987,0.031000137,0.09200001,be
0.14199972,0.20700026,0.34899998,be
0.09700012,0.21899986,0.31599998,be
0.32800007,0.18200016,0.5100002,be
0.07800007,0.26799965,0.34599972,be
0.11499977,0.09700012,0.2119999,be
0.3329997,0.20600033,0.53900003,be
0.19799995,0.26600027,0.46400023,be
0.18500042,0.16699982,0.35200024,be
-0.03000021,-0.015999794,-0.046000004,be
0.2789998,0.3460002,0.625,be
0.069000244,0.05099964,0.119999886,be
0.3709998,0.25600004,0.62699986,be
-0.059999943,-0.036999702,-0.096999645,be
-0.059999943,0.03999996,-0.01999998,be
-0.059000015,-0.03399992,-0.092999935,be
0.48199987,0.1670003,0.64900017,be
0.08899975,0.1260004,0.21500015,be
0.07700014,0.17799997,0.2550001,be
-0.09200001,0.048999786,-0.04300022,be
-0.059000015,0.013999939,-0.045000076,be
0.031999588,0.048999786,0.080999374,be
0.2340002,0.13999987,0.37400007,be
-0.030000687,-0.13799953,-0.16800022,be
0.16899967,0.29300022,0.4619999,be
0.103000164,0.04699993,0.1500001,be
0.29199982,0.17199993,0.46399975,be
0.058000088,0.082000256,0.14000034,be
-0.08899975,-0.029000282,-0.11800003,be
-0.04300022,0.0149998665,-0.028000355,be
0.013999939,0.065999985,0.07999992,be
-0.019000053,0.006000042,-0.013000011,be
0.055999756,0.07200003,0.12799978,be
-0.025000095,0.10200024,0.07700014,be
-0.112999916,-0.0029997826,-0.1159997,be
-0.028999805,0.06699991,0.038000107,be
0.109000206,0.21700001,0.3260002,be
0.04400015,0.13800001,0.18200016,be
0.0539999,0.23099995,0.28499985,be
0.19000006,0.3409996,0.53099966,be
-0.0630002,0.09399986,0.03099966,be
-0.083999634,0.13799953,0.0539999,be
0.092999935,0.24300003,0.33599997,be
-0.0069999695,0.022999763,0.015999794,be
0.123000145,0.20599985,0.329,be
0.001999855,0.001999855,0.00399971,be
-0.013000011,0.007999897,-0.0050001144,be
0.016000032,0.15900016,0.17500019,be
0.20000029,0.1539998,0.3540001,be
0.16299963,0.30200005,0.46499968,be
-0.049999714,0.023999691,-0.026000023,be
0.09899998,-0.072999954,0.026000023,be
0.0029997826,0.072999954,0.07599974,be
-0.05499983,0.11000013,0.055000305,be
-0.029999733,0.06500006,0.035000324,be
-0.019000053,0.15499973,0.13599968,be
-0.036999702,0.08500004,0.048000336,be
0.007999897,0.04699993,0.05499983,be
0.45499992,0.21000004,0.66499996,be
-0.06099987,0.043999672,-0.017000198,be
-0.1170001,0.017000198,-0.099999905,be
0.006000042,0.072999954,0.078999996,be
0.05799961,0.051000595,0.109000206,be
0.13499928,0.10000038,0.23499966,be
0.34899998,0.6500001,0.9990001,be
0.0030002594,0.10299969,0.10599995,be
0.11700058,0.18399954,0.30100012,be
-9.999275E-4,0.08400011,0.08300018,be
0.0149998665,0.006000042,0.020999908,be
0.020999908,0.05100012,0.07200003,be
0.13700008,0.062000275,0.19900036,be
0.11800003,0.13099957,0.2489996,be
0.07000017,0.14499998,0.21500015,be
0.13000011,0.17999983,0.30999994,be
0.7679999,0.7609999,1.5289998,be
0.069999695,0.13700008,0.20699978,be
-0.089999676,-0.025000095,-0.11499977,be
0.0630002,0.082999706,0.14599991,be
-0.049999714,0.0,-0.049999714,be
0.17700005,0.23500013,0.41200018,be
-0.09100008,0.01999998,-0.0710001,be
-0.0050001144,0.06500006,0.059999943,be
0.056999683,0.09800005,0.15499973,be
0.1630001,0.078999996,0.2420001,be
0.0040006638,0.07899952,0.08300018,be
0.08500004,0.2489996,0.33399963,be
0.041000366,0.106999874,0.14800024,be
0.3369999,0.10400009,0.44099998,be
-0.0069999695,-0.0069999695,-0.013999939,be
-0.0710001,-0.001999855,-0.072999954,be
-0.04699993,0.01999998,-0.02699995,be
-0.013999939,0.09700012,0.08300018,be
-0.0069999695,0.1800003,0.17300034,be
0.028999805,0.06800032,0.09700012,be
0.08699989,0.05700016,0.14400005,be
0.15999985,0.26600027,0.42600012,be
0.08899975,0.11399984,0.20299959,be
0.26900005,0.0909996,0.35999966,be
-0.08400011,0.1170001,0.032999992,be
-0.122000694,-0.027999878,-0.15000057,be
-0.08699989,0.055999756,-0.031000137,be
0.71500015,0.23600006,0.9510002,be
0.052999973,0.16499996,0.21799994,be
0.32000065,0.2489996,0.56900024,be
0.0069999695,-0.045000076,-0.038000107,be
0.027999878,0.031999588,0.059999466,be
0.085999966,0.17700005,0.263,be
-0.058000088,0.10400009,0.046000004,be
-0.004000187,0.052000046,0.04799986,be
-0.078999996,0.049000263,-0.029999733,be
-0.054000378,0.0630002,0.0089998245,be
0.0050001144,-0.008000374,-0.0030002594,be
-0.034999847,0.10200024,0.06700039,be
0.020999908,0.05799961,0.07899952,be
-0.06899977,0.032999992,-0.035999775,be
0.001999855,0.010000229,0.012000084,be
-0.046000004,0.06799984,0.021999836,be
0.026000023,0.15100002,0.17700005,be
0.22999954,0.034999847,0.2649994,be
-0.04699993,0.039000034,-0.007999897,be
0.025999546,0.09200001,0.11799955,be
-0.027999878,0.059999943,0.032000065,be
-0.1159997,-0.015000343,-0.13100004,be
0.11799955,0.21100044,0.329,be
0.21700001,0.32999992,0.54699993,be
-0.0710001,-0.011999607,-0.082999706,be
0.16499996,0.16099977,0.32599974,be
0.26600027,0.32800007,0.59400034,be
-0.039000034,0.031999588,-0.0070004463,be
0.14499998,0.32200003,0.467,be
0.20000029,0.11199999,0.31200027,be
-0.05499983,-0.04400015,-0.09899998,be
-0.09200001,-0.04099989,-0.1329999,be
0.6459999,0.8140001,1.46,be
0.08300018,0.1069994,0.18999958,be
-0.022000313,-0.09200001,-0.11400032,be
-0.103000164,-0.013999939,-0.1170001,be
0.14600039,0.19599962,0.342,be
0.029000282,0.06799984,0.09700012,be
-0.004000187,0.042000294,0.038000107,be
0.16100025,0.061999798,0.22300005,be
0.2050004,0.29299974,0.49800014,be
0.0539999,0.18499994,0.23899984,be
0.05099964,0.03000021,0.08099985,be
0.11100006,0.12599993,0.23699999,be
-0.045999527,0.07799959,0.032000065,be
0.24499989,0.33099985,0.57599974,be
0.22600031,0.263,0.48900032,be
0.01099968,0.11899996,0.12999964,be
-0.029000282,0.0030002594,-0.026000023,be
-0.012000084,0.032999992,0.020999908,be
-0.0069999695,-0.058000088,-0.06500006,be
0.07099962,0.29900026,0.3699999,be
0.6750002,0.3249998,1.0,be
0.06399965,0.19400024,0.2579999,be
-0.038000107,0.12099981,0.082999706,be
0.31099987,0.08300018,0.39400005,be
0.15799999,0.34700012,0.5050001,be
0.031000137,0.12800026,0.1590004,be
0.12400007,0.16499996,0.28900003,be
-0.08699989,0.013999939,-0.072999954,be
0.039000034,0.0539999,0.092999935,be
-0.10100031,-0.0539999,-0.15500021,be
-0.013999939,-0.02300024,-0.03700018,be
-0.09499979,-0.018000126,-0.112999916,be
-0.022000313,0.25699997,0.23499966,be
0.13800001,0.22399998,0.362,be
-0.01999998,0.026000023,0.006000042,be
0.3369999,0.6550002,0.9920001,be
0.4249997,0.28399992,0.70899963,be
0.076999664,0.20499992,0.2819996,be
0.055999756,0.14800024,0.204,be
-0.14300013,0.006000042,-0.13700008,be
-0.040999413,-0.010000229,-0.05099964,be
-0.10800028,0.006000042,-0.10200024,be
0.04300022,0.26499987,0.3080001,be
-0.022999763,0.022000313,-9.994507E-4,be
-0.078999996,0.010000229,-0.06899977,be
0.0149998665,0.11800003,0.1329999,be
0.16499996,0.16699982,0.33199978,be
-0.059999943,0.013999939,-0.046000004,be
0.043999672,0.078999996,0.12299967,be
0.07999992,0.10800028,0.1880002,be
0.029999733,0.022000313,0.052000046,be
-0.06700039,0.14600039,0.078999996,be
0.19600058,0.44099998,0.63700056,be
-0.083999634,-0.035000324,-0.11899996,be
0.10199928,0.24700022,0.3489995,be
0.1590004,0.08699989,0.24600029,be
-0.062999725,-0.015000343,-0.07800007,be
-0.10199976,-0.0069999695,-0.10899973,be
0.05100012,0.106999874,0.15799999,be
0.2539997,0.19700003,0.45099974,be
0.05100012,0.15899992,0.21000004,be
0.123000145,0.09899998,0.22200012,be
0.041999817,0.10400009,0.14599991,be
-0.12100029,-0.023999691,-0.14499998,be
-0.014000177,-0.044999838,-0.059000015,be
-0.04400015,0.058000088,0.013999939,be
-0.06399965,0.046000004,-0.017999649,be
0.22999954,0.09800005,0.3279996,be
0.16599989,0.3130002,0.4790001,be
0.09599972,0.13600016,0.23199987,be
0.03700018,0.12200022,0.1590004,be
-0.07799959,-0.028000355,-0.10599995,be
0.013999939,0.049999714,0.06399965,be
0.13999987,0.21700001,0.35699987,be
-0.032000065,0.09899998,0.06699991,be
0.09800053,-0.006000519,0.09200001,be
0.072999954,0.24399948,0.31699944,be
-0.029000282,0.07200003,0.042999744,be
-0.09399986,-0.021999836,-0.1159997,be
